,Unnamed: 0,id,prediction0,prediction1
246,246,"Früher konnte mit einem Einkommen aus Lohnarbeit eine Familie mit zwei Kindern ernährt werden, ein Auto gekauft und ein bescheidener Camping-Urlaub bezahlt werden. Und ein Eigenheim finanzierte sich durch die steigenden Immoblienpreise und auch mit den mit dem Lebensalter steigenden Löhne und mit der Inflation.  Teurer sind vor allem auch die Gebühren und Wohnnebenkosten im Verhältnis zum Lohn geworden: Strom/Wasser/ Abwasser/Müll/ Heizung/Ausweis/ Studiengebühren/ Parkgebühren/ Eintrittspreise/ öffentlich-rech tliches Fernsehen/ private Streamingdienst e/Handyvertrag/ Strafzettel/ öffentlicher Nahverkehr/ Miete/ Betriebskosten Auto/ Rezeptgebühren/ Studiengebühren, bzw. Semestergebühre n/ ...Das alles war früher im Verhältnis zum Einkommen wesentlich preisgünstiger, bzw. das gab es z.T. überhaupt nicht.  Und erst mit dem Rentenraub Ende des letzten Jahrhunderts und Anfang dieses konnte mit einem Einkommen keine Altersrente mehr auch für die mitversicherte Ehefrauen erworben werden. Das was früher die Ehefrauen in einem Teilzeitjob mitverdient haben, war für Extras, für den Urlaub mit Flugreise vllt..  Am schlimmsten schlagen heute jedoch die Mietkistennzu Buche, bzw. die ins unermessliche gekletterten Immobilienpreis e.",0.9075000882148744,0.0924998298287391
248,248,"Es ist genug Blödsinn erzählt worden..... Genauso wie im Herbst und Winter mit der Knappheit der Intensivbetten, alles erfunden und erlogen....... genauso wie jetzt mit eurer Delta Variante...... wenn ihr den Menschen nicht mal irgendwas gönnt! Lauterbachs Massensterben ist nicht eingetreten, was jeder vorher wusste, und ich behaupte er selbst ebenfalls. Wer jetzt wieder ankommt und weist auf die nichts aussagen dann zahlen hin, fischt auch nur im Trüben. Mann der Mensch hat ein Immunsystem und das funktioniert auch ohne diese Impfung",0.2640042603015899,0.7359957098960876
253,253,"Na was kommt? Umbau der Gesellschaft oder Umverteilung, Kommunismus oder ähnliche Vorschläge?",0.8746224641799927,0.1253775209188461
254,254,"Ha ha ha, dazu braucht es intelligente Politiker und keine Selbstdarstelle r. 😢😢😢",0.1419383734464645,0.858061671257019
258,258,"Frau Anke Richter- Scheer, fand die richtigen Worte, weil sie an der Basis arbeitet und die Problematik kennt. ",0.9277938008308412,0.0722061917185783
259,259,"Also was nach 10 Monaten langsam nervt, sind Journalisten und Wirtschaftswiss enschaftler, die in einer kaum erträglichen Besserwisserman ier genau wissen, wie man ein Virus NICHT bekämpft, aber zur Lösung des Problems Nullkommanull beitragen können.",0.2924417555332184,0.7075582146644592
260,260,"Ich finde es ganz schlimm, das man versucht in dieser Sendung Menschen ein schlechtes Gewissen einzureden, nur weil sie skeptisch sind gegen bestimmte Impfstoffe und diese Skepsis nicht ganz unberechtigt ist. Eine unsympathische Runde heute . So stößt man Menschen vor den Kopf aber erreicht sie nicht. Alles langsam nur noch zum 🤮",0.2255971580743789,0.7744028568267822
264,264,Wie ich doch die Klugscheißer Oppositionen liebe. Da brauch ich keinen FDP Generalsekretär um zu wissen was schief gelaufen ist. Wichtig jetzt ist Druck bei der EU für Impfstoff und wenn nötig selbst kaufen ohne EU !!!!!!! Dann jetzt schon ordentliche Pandemie Pläne für die Zukunft erstellen ect pp,0.0109331188723444,0.9890669584274292
266,266,Wann geht der wieder nach Hause?,0.9048869609832764,0.0951130539178848
269,269,"Schade das die CDU nicht auf Mertz gesetzt hat, da hat man vielleicht jemanden der voran geht und nicht nur wie Herr Laschet ein Abklatsch von Merkel ist. Das Land braucht Stabilität und Sicherheit in der Krise.",0.0680225864052772,0.9319774508476256
270,270,Das war es für heute. Vielen Dank für Ihre Beteiligung und bis zum nächsten Mal!,0.9608148336410522,0.0391852408647537
291,291,"Liebe Nutzer*innen, unsere Gäste haben in der gestrigen Sendung über die #KFrage diskutiert. Was denken Sie zu diesem Thema? Wir freuen uns auf Ihre Meinung!",0.9224638938903807,0.0775361508131027
294,294,"Die Viren lauern immer , täglich, stündlich, alles lebensgefährlic h, absagen!!!!!",0.2612944841384887,0.7387054562568665
298,298,"Gibt es grade nix wichtigeres als Laschet und Söder eine Pkattform zur Wahl zum Bundeskanzler zu geben? Millionen kämpfen um ihre Existenzen,daru m sollte man sich jetzt nun vordringlich kümmern,da der angekündigte Lockdown und die Gesetzesänderun g ausser Frust bei den Bürgern nichts bringen wird !!!🤔 #hartaberfair",0.1513275057077407,0.8486724495887756
299,299,Alle Welt lauscht der Klimaprophetin Langstrecken-Li sa und hängt an ihren Worten - LEUTE GEHT´S NOCH ??? DAS IST DOCH ALLES PILLEPALLE !!!,0.0273576788604259,0.9726423025131226
304,304,"nur ma ne zahl es werden ca 1700 tonnen kokain pro jahr hergestellt das is nur geschätzt tendenz steigend, gefunden werden evtl 500 tonnen max 700, es funktioniert eben einfach nicht, mit der prohibition,irg entwas ausser tabak und alc wird es immer geben was leute sich einwerfen wollen, weil das so alt wie die menscheit selbst ist,daran ändert so ein substanzenverbo t nix,is einfach so und als ob die mafia das juckt das jetz son ein markplatz hops genommen wurde,dann zeigt man das noch im tv,damit andere daraus lernen können und vorsichtiger aggieren ,super sache",0.0436842069029808,0.956315815448761
305,305,Hallo Zusammen Ich finde Mann soll die test nachhause schicken und das ergebnniss ein scann. Dann erst die Wohnung verlassen dürfen wenn er negativ ist. Das unsere Gesundheits Zustand wird so wie so durch die digatele gesundheitsakte erfasst.,0.8665940761566162,0.1334059536457061
306,306,"Ich finde in dem Faktencheck keine Antwort, warum die 3,2 Millionen lagernde Impfdosen noch nicht verimpft wurden. Lagern die für die 2. Impfung oder fehlen in den Impfzentren Kapazitäten?",0.89388108253479,0.1061189621686935
308,308,"Das zahlt sich doch von alleine. Wenn die Kids verlässlich betreut sind, haben die Eltern Zeit und Möglichkeit (mehr) arbeiten zu gehen.  Die Mehreinnahmen an Steuern gleichen dann die Mehrkosten bei der Betreuung aus.",0.9383378624916076,0.061662208288908
311,311,"Duque war gemeinsam mit Verteidigungsmi nister Diego Molano und Innenminister Daniel Palacios auf dem Weg von der Ortschaft Sardinata im Department Norte de Santander in die Stadt Cúcuta an der Grenze zu Venezuela, als der Hubschrauber von den Schüssen getroffen wurde. Alle Insassen blieben ersten Angaben zufolge unverletzt. Wer hinter dem Angriff steckt, war zunächst unklar. Erst in der vergangenen Woche war ein Bombenanschlag mit mehr als 30 Verletzten auf einen Militärstützpun kt in Cúcuta verübt worden. Die kolumbianische Regierung machte die Guerillaorganis ation ELN für den Anschlag verantwortlich. Die Rebellen wiesen die Vorwürfe zurück.",0.8883864879608154,0.1116135343909263
314,314,Vielen Dank fürs Zusehen und bis zum nächsten Mal!,0.9333825707435608,0.0666174367070198
315,315,"Über den verlängerten und verschärften Lockdown würde ich mich wirklich nicht beschweren, wenn die einzelnen Maßnahmen endlich mal Sinn ergeben und sich nicht widersprechen würden. Für mich ist es nicht nachvollziehbar , warum etwa ich alleine während dem Aufenthalt im Freien nach zwanzig Uhr eine größere Gefahr darstellen soll als ein Gottesdienst mit fünfzig oder noch mehr Teilnehmenden.",0.9290200471878052,0.0709799081087112
316,316,Wann hört der Schmarren mal auf gibt es noch ein anderes Leben,0.05046321824193,0.9495368003845216
321,321,"Ich bin der Meinung, dass man an der Inzidenz von 50 bzw 35 weiterhin festhalten sollte. Ich befürchte wenn jetzt unter 100 überall geöffnet wird, viele Bürger leichtsinnig werden und wir bald wieder andere Zahlen haben werden.",0.8829072117805481,0.1170928180217742
324,324,"Für alle, die jetzt wieder auf das DFB-Team (Die Mannschaft) schimpfen:  ⚽️ Frankreich 🇫🇷 (Weltmeister) wird Gruppenerster durch einen einzigen Sieg aufgrund eines Eigentors  ⚽️ Portugal 🇵🇹 (Europameister) hat 87 Minuten 0:0 gegen Ungarn gespielt und 4 Tore gegen Deutschland kassiert  ⚽️ Ungarn 🇭🇺 hielt in der Todesgruppe in drei Spielen in 267 von 270 Minuten mindestens das Unentschieden",0.8640543818473816,0.1359456479549408
325,325,OEG ist das letzte. Da wird das Opfer ein neues Opfer und gequält. Ich kotze im Strahl.😡 Ein unendlich langes Verfahren für eine Ablehnung.,0.1932752281427383,0.8067247867584229
329,329,Erst vor ein paar Tagen hat der Lauterbach einem kompletten Herrn gesagt er impfe grob fahrlässig und würde Menschleben gefährden....un d jetzt würde er durchlaufen???? ? Ich finde es so schlimm das man aus dem Typen etwas macht was er nicht ist...nämlich Gesubdheitsexpe rte,0.073724128305912,0.9262758493423462
330,330,"der hat Schiss, dass die die AfD im in nacken sitzt, ja sollte er sich mal überlegen , warum das so ist , anstatt immer nur gegen die Afd zu sprechen, da hat jemand Angst um seinen Posten",0.2387685477733612,0.7612314820289612
331,331,"Sehr traurig! Heutefrueh habe ich gedacht, dass ein malheur passieren wird... :-(",0.2860806286334991,0.7139194011688232
332,332,"Wenn soziale Marktwirtschaft noch funktionieren würde, bräuchte es keine Mindestlöhne - Umkehrschluss!",0.8664615154266357,0.133538544178009
333,333,"Wir befinden uns in einem Impf-Wettlauf mit der Delta-Vatiante. Wir können es uns definitiv nicht leisten, noch mehr Infektionen einzuschleppen. Nicht notwendige Aufenthalte in Risikogebieten sind nicht zu verantworten. Genießen der Lockerungen, mit Verantwortungsbewusstsein, ist angesagt.",0.9078542590141296,0.0921457707881927
335,335,"Geschwätz, nur Geschwätz. Unsere Bundesregierung bekommt es einfach nicht hin. Seit über einem Jahr- wird nur gequatscht, diskutiert und herumlamentiert . Wenn ich die Hilflosigkeit der Bildungsministe rin Karliczek sehe, die nicht in der Lage ist, die einfachsten Fragen kompetent zu beantworten und Lösungen in Aussicht zu stellen, bekomme ich die Krise. Sie schiebt alle Verantwortung weit von sich und die Schuld am Versagen, den Kommunen in die Schuhe. Unfassbar, das alles...",0.2425956577062606,0.7574043869972229
341,341,Hallo an alle Bürger kommt am Montag nach Karlsruhe zum Verfassungsgeri cht für Freiheit und Gerechtigkeit,0.8668219447135925,0.1331779956817627
342,342,Schade das Herr Bosbach und in Berlin Herr Buschkowski ( ehem.Neuköllner Bürgermeister) nicht mehr zur Verfügung stehen. Einen von beiden hätte ich mir als Kanzler vorstellen können,0.8921183943748474,0.1078816428780555
343,343,"Ungarn ist ein freies Land und kann selber entscheiden was für ein Gesetz gilt . Wieso mischt Deutschland sich laufend in andere Länder rein ! Wo sind diese Leute alle , als unsere Kinder von der Kirche missbraucht wurden ??? Wo 😡 !!! Um andere Kinder und Jugendliche bestimmen wollen , aber die eigenen nicht schützen !!! SCHEINHEILIG …………..",0.0495092123746871,0.9504908323287964
347,347,"Was ich nicht begreife, warum man Brandrodet und nicht fällt.  Fällen und exportieten ist verboten, lieber Feuer legen.  Die ganze Welt müsste sich um die Wiederaufforstung der Regenwälder, und ihren Schutz bemühen. Und nichts von dort importieren, was auf gebrandroteten Flächen angebaut wurde. Sonst brauchen wir uns hier garnicht über CO2 und Kohlekraftwerke unterhalten.",0.8601728677749634,0.1398271024227142
349,349,Und die Schwurbler sind wieder unterwegs. 😂,0.0138602200895547,0.9861397743225098
350,350,"Jetzt mal Butter bei de Fische! Wer war heute einkaufen? Paprika 8,00 Euro, Tomaten 3,50 Euro, Gurken 2,00 das Stück. Das Dosengemüse um 0,20 Cent teurer, das Fleisch teuerer bzw wieder weniger in den Packungen. Noch nie war es in einem Supermarkt so still wie heute. Rentner und Familien verließen kopfschüttelnd und mit leerem Einkaufswagen bzw wenig den Markt. Rentner, Kinder, Hartzer und Mindestlöhner, Zeitarbeiter, Leiharbeiter, kleine Selbstständige ohne Anspruch auf irgendetwas, bekommen keine Soforthilfen, Überbrückungsge lder, Kredite schon gar nicht, scheiß auf die 150 Euro einmal extra Kindergeld, für die Frechheit gehört gehört die Politik vor Gericht. Wer zur Arbeit pendeln muß, verbraucht die Hälfte seines Gehalts für den Tank, den Rest frist der Strompreis und die hälfte Miete. Die andere Hälfte der Miete geht vom Lohn der Frau weg, damit ist aber noch niemand satt und noch keine Versicherung bezahlt. Die einzigen Profiteure der Krise sind wieder die Großindustriell en, die Banken und andere große Wirtschaftsunte rnehmen, muß man doch nur einen Blick auf die Börse werfen. Beschließt euer beschissenes neues Infektionsschut zgesetz, die meisten aus dem Volk sind eh wirtschaftlich am Ende und somit an ihrem Zuhause gefesselt, solange sie noch eines haben. Wenn Kinos, Schwimmbäder, Freizeitparks und Zoo´s, Museen und Gaststätten wieder öffnen, wird das einfache Volk dort fehlen. Dabei weiß ein jeder, in der Nahrungskette hängt alles vom kleinsten Glied ab. Wollt ich mal los werden!",0.2807384431362152,0.7192615270614624
352,352,"Der Kevin, was hat er nochmal gelernt ode studiert? Ach die können ja alles, ich Dussel.",0.0331221520900726,0.966877818107605
354,354,"Welcher 3. Lockdown? Der 2. ist noch nicht beendet worden. Oder habe ich die Öffnung von Gastronomie, Sportstudios, Kinos usw. verpasst?",0.8659078478813171,0.1340921074151992
359,359,"Dieser Mann spricht endlich mal Tacheles. Wo ist der Impfstoff? Wo ist das Konzept der Politik, um endlich aus diesem Drama zu kommen.",0.1258507668972015,0.8741492629051208
365,365,Gudrun Mohr,0.8992745876312256,0.1007253602147102
367,367,Warum werden die Freien Wähler unter dem grauen Balken geführt. Sie haben immer um die 5% in den Umfragen und sollten auch aufgeführt werden.,0.9169952273368835,0.0830048248171806
372,372,Danke für die Betreuung beim Denken.,0.9384097456932068,0.0615902952849864
373,373,Ein Grund nicht einzuschalten.,0.9228599667549132,0.0771400108933448
375,375,"Anhebung des Mindestlohns … wichtig, dass jede/r, der/die den Laden am Laufen hält, über Mindestlohn erhalten",0.9191285967826844,0.080871470272541
378,378,"Auf ARD und ZDF sind keiner Sondersendungen zu diesem Judenhass, der derzeit in Deutschland abgeht. Will man nicht , darf man nicht oder kann man nicht ? Erschreckend und beschämend ist das .",0.1040128245949745,0.8959871530532837
380,380,"Man oh man was wird da für ein Aufriss gemacht......un d immer in die Kerbe nochmal hinein hauen. Wir Frauen gaben viele Jahrzehnte die Pille geschluckt, die auch ein riesiges Thromboserisiko war.....und???? ? Da wurde nicht drü er diskutiert..... .nicht so viel Nachdenken, sondern zum Impfen gehen, d a s s waere wichtiger!!!!!!",0.1670690476894378,0.8329309225082397
382,382,"WER hat denn vor 20 Jahen den kompletten Sozialbau gesperrt! WER hat die restlichen Sozialbauten damals an Investoren verkauft? Dieselben Politker, die sich jetzt überrumpelt fühlen. 🤦",0.0454240627586841,0.9545758962631226
383,383,"Der vergessliche Herr ….. was für eine Verspottung der Wähler und Menschen. Herr Scholz, abgesehen von Ihren Träumereien, kurz vor den Wahlen, jemand, der sich an die letzte Vergangenheit nicht wirklich erinnern kann, darf m. E. kein Kanzlerkandidat sein…. SPD <5%",0.1556951403617859,0.8443048596382141
384,384,Warum wird immer behauptet man schützt andere durch die Impfung? Erst heute wurde wieder gesagt das geimpfte weiterhin anstecken können.,0.8733230829238892,0.1266768872737884
387,387,Falsch!! Wir die Bürger waren und sind Musterschüler!!,0.2061673402786255,0.7938327193260193
388,388,"ihr habt doch eh nicht genug impfstoff,warte t ja noch auf sputnick ,u.s.w verscheisert euch doch selbt.hauptsach e ihr steck euch die taschen voll.",0.0191202443093061,0.9808797240257264
395,395,"tja diese generation AUST  ist leider vorbei,es leben die nullen der jetzigen journalisten hoch. obwohl ich würde diese nicht als journalisten benennen diese nullen. aber auch diese zeit geht vorbei. gottseidank sterben menschen und leben nicht ewig.",0.1323495358228683,0.8676505088806152
400,400,Jetzt mal ganz konkret: worin besteht die „Diskriminierun g“? Welche Rechte gelten für Menschen mit dieser Orientierung nicht? Wovon sind Menschen mit dieser Orientierung rechtlich ausgeschlossen?,0.917624533176422,0.0823754742741584
408,408,Pro Monat kommt eher hin,0.8873921036720276,0.1126079186797142
409,409,"gibts eigentlich auch richtige oppositionspart eien? oh halt.. ne, wurde 1956 verboten",0.2253075391054153,0.7746924161911011
412,412,Und die nächste FAULE KOMPROMISS-NUSS aus Brüssel!! 🙈,0.0029420740902423,0.9970579147338868
415,415,"Ich finde es sehr unfähr wie mit Laschet umgegangen wird! Man könnte meinen, das er nur gewählt wurde um es dem Söder leichter zu machen. Aber noch ist Söder nicht Kanzler und ich hoffe er wird es auch nicht. Wer mit solchen falschen Spiele kommt ist Arrogant und wer weiß bei diesen Fehlern was CDU und CSU gemacht haben und nichts dazu gelernt haben braucht man auch nicht mehr. Jetzt ist das Volk Schuld an deren Fehlern. Schämt Euch",0.2665036022663116,0.733496367931366
